demand_mw,solar_mw,gas_mw,load_shedding_mw,solar_cf,timestamp,month,day,hour,date,period,served_by_solar_gas_mw,unserved_share_of_demand
22036.535871,-0.0,15873.654411947797,6162.881459052203,0.0,2025-10-11 02:00:00,10,11,2,2025-10-11,night_00_05,15873.654411947797,0.2796665272222996
21322.4142809999,-0.0,15873.654411947797,5448.759869052103,0.0,2025-10-11 03:00:00,10,11,3,2025-10-11,night_00_05,15873.654411947797,0.2555414127708519
21539.140566,-0.0,15873.654411947797,5665.4861540522015,0.0,2025-10-11 04:00:00,10,11,4,2025-10-11,night_00_05,15873.654411947797,0.2630321361565974
21170.073444,-0.0,15873.654411947797,5296.419032052205,0.0,2025-10-11 05:00:00,10,11,5,2025-10-11,night_00_05,15873.654411947797,0.2501842540160535
21912.832356,-0.0,15873.654411947797,6039.177944052202,0.0,2025-10-11 06:00:00,10,11,6,2025-10-11,morning_06_09,15873.654411947797,0.27560006145890137
26711.594039,-0.0,15873.654411947797,10837.939627052203,0.0,2025-10-11 19:00:00,10,11,19,2025-10-11,evening_peak_16_20,15873.654411947797,0.40573915623411977
25739.004747,-0.0,15873.654411947797,9865.350335052202,0.0,2025-10-11 20:00:00,10,11,20,2025-10-11,evening_peak_16_20,15873.654411947797,0.3832840637011054
25100.3422399999,-0.0,15873.654411947797,9226.687828052103,0.0,2025-10-11 21:00:00,10,11,21,2025-10-11,late_evening_21_23,15873.654411947797,0.36759211248316986
24241.212226,-0.0,15873.654411947797,8367.557814052203,0.0,2025-10-11 22:00:00,10,11,22,2025-10-11,late_evening_21_23,15873.654411947797,0.3451790172884815
22939.83159,-0.0,15873.654411947797,7066.177178052205,0.0,2025-10-11 23:00:00,10,11,23,2025-10-11,late_evening_21_23,15873.654411947797,0.3080309090469746
22132.380333,-0.0,15873.654411947797,6258.725921052204,0.0,2025-10-12 00:00:00,10,12,0,2025-10-12,night_00_05,15873.654411947797,0.28278593747642533
21220.769105,-0.0,15873.654411947797,5347.114693052203,0.0,2025-10-12 01:00:00,10,12,1,2025-10-12,night_00_05,15873.654411947797,0.25197553710682075
20749.59326,-0.0,15873.654411947797,4875.938848052205,0.0,2025-10-12 02:00:00,10,12,2,2025-10-12,night_00_05,15873.654411947797,0.23498961097477458
20446.3415269999,-0.0,15873.654411947797,4572.687115052102,0.0,2025-10-12 03:00:00,10,12,3,2025-10-12,night_00_05,15873.654411947797,0.2236432913445056
20142.095831,-0.0,15873.654411947797,4268.441419052202,0.0,2025-10-12 04:00:00,10,12,4,2025-10-12,night_00_05,15873.654411947797,0.2119164487581671
20046.5308999999,-0.0,15873.654411947797,4172.876488052103,0.0,2025-10-12 05:00:00,10,12,5,2025-10-12,night_00_05,15873.654411947797,0.20815953188449798
20844.885709,-0.0,15873.654411947797,4971.231297052202,0.0,2025-10-12 06:00:00,10,12,6,2025-10-12,morning_06_09,15873.654411947797,0.2384868579493252
26134.0359079999,-0.0,15873.654411947797,10260.381496052103,0.0,2025-10-12 19:00:00,10,12,19,2025-10-12,evening_peak_16_20,15873.654411947797,0.3926060839654427
25419.921975,-0.0,15873.654411947797,9546.267563052204,0.0,2025-10-12 20:00:00,10,12,20,2025-10-12,evening_peak_16_20,15873.654411947797,0.3755427562854352
24691.444735,-0.0,15873.654411947797,8817.790323052204,0.0,2025-10-12 21:00:00,10,12,21,2025-10-12,late_evening_21_23,15873.654411947797,0.35711925396382455
23549.826778,-0.0,15873.654411947797,7676.172366052202,0.0,2025-10-12 22:00:00,10,12,22,2025-10-12,late_evening_21_23,15873.654411947797,0.32595451501253514
22041.430139,-0.0,15873.654411947797,6167.775727052203,0.0,2025-10-12 23:00:00,10,12,23,2025-10-12,late_evening_21_23,15873.654411947797,0.2798264762384438
21706.590709,-0.0,15873.654411947797,5832.936297052203,0.0,2025-10-13 00:00:00,10,13,0,2025-10-13,night_00_05,15873.654411947797,0.26871729306775693
20964.7715059999,-0.0,15873.654411947797,5091.117094052102,0.0,2025-10-13 01:00:00,10,13,1,2025-10-13,night_00_05,15873.654411947797,0.24284152548932278
20449.876047,-0.0,15873.654411947797,4576.221635052205,0.0,2025-10-13 02:00:00,10,13,2,2025-10-13,night_00_05,15873.654411947797,0.2237774754494679
20287.04569,-0.0,15873.654411947797,4413.391278052202,0.0,2025-10-13 03:00:00,10,13,3,2025-10-13,night_00_05,15873.654411947797,0.21754726368204885
20739.547144,-0.0,15873.654411947797,4865.892732052203,0.0,2025-10-13 04:00:00,10,13,4,2025-10-13,night_00_05,15873.654411947797,0.23461904439219725
21244.299665,-0.0,15873.654411947797,5370.645253052202,0.0,2025-10-13 05:00:00,10,13,5,2025-10-13,night_00_05,15873.654411947797,0.25280406215980583
22973.21167,-0.0,15873.654411947797,7099.557258052204,0.0,2025-10-13 06:00:00,10,13,6,2025-10-13,morning_06_09,15873.654411947797,0.3090363402398496
26787.556807,2149.563685439157,15873.654411947797,8764.338709613046,0.0026612440449368,2025-10-13 18:00:00,10,13,18,2025-10-13,evening_peak_16_20,18023.218097386954,0.3271794726468966
26749.715041,-0.0,15873.654411947797,10876.060629052203,0.0,2025-10-13 19:00:00,10,13,19,2025-10-13,evening_peak_16_20,15873.654411947797,0.40658603698701745
26032.497425,-0.0,15873.654411947797,10158.843013052205,0.0,2025-10-13 20:00:00,10,13,20,2025-10-13,evening_peak_16_20,15873.654411947797,0.3902369737025799
25224.589674,-0.0,15873.654411947797,9350.935262052202,0.0,2025-10-13 21:00:00,10,13,21,2025-10-13,late_evening_21_23,15873.654411947797,0.37070713073642536
24162.310555,-0.0,15873.654411947797,8288.656143052203,0.0,2025-10-13 22:00:00,10,13,22,2025-10-13,late_evening_21_23,15873.654411947797,0.3430407089663451
22841.459448,-0.0,15873.654411947797,6967.805036052205,0.0,2025-10-13 23:00:00,10,13,23,2025-10-13,late_evening_21_23,15873.654411947797,0.30505078066114144
22180.056623,-0.0,15873.654411947797,6306.402211052204,0.0,2025-10-14 00:00:00,10,14,0,2025-10-14,night_00_05,15873.654411947797,0.28432759745584546
21462.505649,-0.0,15873.654411947797,5588.851237052202,0.0,2025-10-14 01:00:00,10,14,1,2025-10-14,night_00_05,15873.654411947797,0.26040068799295124
21088.036798,-0.0,15873.654411947797,5214.382386052204,0.0,2025-10-14 02:00:00,10,14,2,2025-10-14,night_00_05,15873.654411947797,0.24726732203666957
20962.259275,-0.0,15873.654411947797,5088.604863052204,0.0,2025-10-14 03:00:00,10,14,3,2025-10-14,night_00_05,15873.654411947797,0.24275078350552476
21020.17251,-0.0,15873.654411947797,5146.518098052204,0.0,2025-10-14 04:00:00,10,14,4,2025-10-14,night_00_05,15873.654411947797,0.24483710091360253
21828.313072,-0.0,15873.654411947797,5954.658660052204,0.0,2025-10-14 05:00:00,10,14,5,2025-10-14,night_00_05,15873.654411947797,0.27279518304556793
23721.002652,24.886410251105463,15873.654411947797,7822.461829801097,3.08103507373302e-05,2025-10-14 06:00:00,10,14,6,2025-10-14,morning_06_09,15898.540822198902,0.3297694429093434
25962.492088,2955.2612173187244,15873.654411947797,7133.576458733478,0.0036587291500579,2025-10-14 18:00:00,10,14,18,2025-10-14,evening_peak_16_20,18828.91562926652,0.27476470419535165
26020.874066,-0.0,15873.654411947797,10147.219654052204,0.0,2025-10-14 19:00:00,10,14,19,2025-10-14,evening_peak_16_20,15873.654411947797,0.38996459643571313
25366.379608,-0.0,15873.654411947797,9492.725196052203,0.0,2025-10-14 20:00:00,10,14,20,2025-10-14,evening_peak_16_20,15873.654411947797,0.3742246762347752
24792.613847,-0.0,15873.654411947797,8918.959435052204,0.0,2025-10-14 21:00:00,10,14,21,2025-10-14,late_evening_21_23,15873.654411947797,0.35974260278052256
23797.660463,-0.0,15873.654411947797,7924.0060510522035,0.0,2025-10-14 22:00:00,10,14,22,2025-10-14,late_evening_21_23,15873.654411947797,0.3329741620346356
22637.246759,-0.0,15873.654411947797,6763.592347052205,0.0,2025-10-14 23:00:00,10,14,23,2025-10-14,late_evening_21_23,15873.654411947797,0.29878157971499647
22007.300851,-0.0,15873.654411947797,6133.646439052203,0.0,2025-10-15 00:00:00,10,15,0,2025-10-15,night_00_05,15873.654411947797,0.27870961916592757
21369.982088,-0.0,15873.654411947797,5496.327676052204,0.0,2025-10-15 01:00:00,10,15,1,2025-10-15,night_00_05,15873.654411947797,0.2571985158161918
21127.8011449999,-0.0,15873.654411947797,5254.146733052103,0.0,2025-10-15 02:00:00,10,15,2,2025-10-15,night_00_05,15873.654411947797,0.24868402996568093
21078.531033,-0.0,15873.654411947797,5204.876621052203,0.0,2025-10-15 03:00:00,10,15,3,2025-10-15,night_00_05,15873.654411947797,0.24692786290010357
20609.16009,-0.0,15873.654411947797,4735.5056780522045,0.0,2025-10-15 04:00:00,10,15,4,2025-10-15,night_00_05,15873.654411947797,0.2297767428353362
21094.726969,-0.0,15873.654411947797,5221.072557052203,0.0,2025-10-15 05:00:00,10,15,5,2025-10-15,night_00_05,15873.654411947797,0.2475060504326456
23386.3692559999,167.98326919489818,15873.654411947797,7344.7315748572055,0.0002079698674769,2025-10-15 06:00:00,10,15,6,2025-10-15,morning_06_09,16041.637681142694,0.3140603611641373
25636.030216,4656.869518238099,15873.654411947797,5105.506285814104,0.0057653868817229,2025-10-15 18:00:00,10,15,18,2025-10-15,evening_peak_16_20,20530.523930185896,0.1991535445541661
26050.759903,-0.0,15873.654411947797,10177.105491052202,0.0,2025-10-15 19:00:00,10,15,19,2025-10-15,evening_peak_16_20,15873.654411947797,0.39066443854024424
25237.837558,-0.0,15873.654411947797,9364.183146052203,0.0,2025-10-15 20:00:00,10,15,20,2025-10-15,evening_peak_16_20,15873.654411947797,0.37103746010457633
25042.323684,-0.0,15873.654411947797,9168.669272052202,0.0,2025-10-15 21:00:00,10,15,21,2025-10-15,late_evening_21_23,15873.654411947797,0.3661269372502454
23737.0608809999,-0.0,15873.654411947797,7863.406469052103,0.0,2025-10-15 22:00:00,10,15,22,2025-10-15,late_evening_21_23,15873.654411947797,0.33127127694845704
22519.894964,-0.0,15873.654411947797,6646.2405520522025,0.0,2025-10-15 23:00:00,10,15,23,2025-10-15,late_evening_21_23,15873.654411947797,0.29512751114855523
22307.358376,-0.0,15873.654411947797,6433.703964052203,0.0,2025-10-16 00:00:00,10,16,0,2025-10-16,night_00_05,15873.654411947797,0.288411736414926
21367.288728,-0.0,15873.654411947797,5493.634316052203,0.0,2025-10-16 01:00:00,10,16,1,2025-10-16,night_00_05,15873.654411947797,0.25710488522829134
20543.942315,-0.0,15873.654411947797,4670.287903052204,0.0,2025-10-16 02:00:00,10,16,2,2025-10-16,night_00_05,15873.654411947797,0.22733163048468205
20403.794895,-0.0,15873.654411947797,4530.140483052202,0.0,2025-10-16 03:00:00,10,16,3,2025-10-16,night_00_05,15873.654411947797,0.2220244080262895
20648.435174,-0.0,15873.654411947797,4774.780762052202,0.0,2025-10-16 04:00:00,10,16,4,2025-10-16,night_00_05,15873.654411947797,0.23124177313274025
21615.412466,-0.0,15873.654411947797,5741.758054052205,0.0,2025-10-16 05:00:00,10,16,5,2025-10-16,night_00_05,15873.654411947797,0.2656325926273076
23448.535017,83.9916345974087,15873.654411947797,7490.888970454793,0.0001039849337384,2025-10-16 06:00:00,10,16,6,2025-10-16,morning_06_09,15957.646046545206,0.31946085181969613
26624.614458,-0.0,15873.654411947797,10750.960046052203,0.0,2025-10-16 19:00:00,10,16,19,2025-10-16,evening_peak_16_20,15873.654411947797,0.4037977737860471
25891.052056,-0.0,15873.654411947797,10017.397644052204,0.0,2025-10-16 20:00:00,10,16,20,2025-10-16,evening_peak_16_20,15873.654411947797,0.3869057781964781
25057.5950229999,-0.0,15873.654411947797,9183.940611052103,0.0,2025-10-16 21:00:00,10,16,21,2025-10-16,late_evening_21_23,15873.654411947797,0.3665132508775218
24022.683771,-0.0,15873.654411947797,8149.029359052203,0.0,2025-10-16 22:00:00,10,16,22,2025-10-16,late_evening_21_23,15873.654411947797,0.33922227161353424
22677.938726,-0.0,15873.654411947797,6804.284314052204,0.0,2025-10-16 23:00:00,10,16,23,2025-10-16,late_evening_21_23,15873.654411947797,0.3000398050397397
21915.9229009999,-0.0,15873.654411947797,6042.268489052103,0.0,2025-10-17 00:00:00,10,17,0,2025-10-17,night_00_05,15873.654411947797,0.2757022150674033
20977.955727,-0.0,15873.654411947797,5104.301315052204,0.0,2025-10-17 01:00:00,10,17,1,2025-10-17,night_00_05,15873.654411947797,0.24331738428080646
20666.505233,-0.0,15873.654411947797,4792.850821052203,0.0,2025-10-17 02:00:00,10,17,2,2025-10-17,night_00_05,15873.654411947797,0.23191394805344462
20510.624291,-0.0,15873.654411947797,4636.969879052203,0.0,2025-10-17 03:00:00,10,17,3,2025-10-17,night_00_05,15873.654411947797,0.22607648666680963
20227.272362,-0.0,15873.654411947797,4353.617950052203,0.0,2025-10-17 04:00:00,10,17,4,2025-10-17,night_00_05,15873.654411947797,0.21523504860848836
21264.163544,-0.0,15873.654411947797,5390.509132052202,0.0,2025-10-17 05:00:00,10,17,5,2025-10-17,night_00_05,15873.654411947797,0.25350205386156444
23508.4069849999,55.9944230649873,15873.654411947797,7578.758149987116,6.932328915899296e-05,2025-10-17 06:00:00,10,17,6,2025-10-17,morning_06_09,15929.648835012784,0.32238501548926407
26784.798365,5163.9301271043705,15873.654411947797,5747.2138259478315,0.006393147777996,2025-10-17 18:00:00,10,17,18,2025-10-17,evening_peak_16_20,21037.584539052168,0.21456998658827992
26731.142003,-0.0,15873.654411947797,10857.487591052204,0.0,2025-10-17 19:00:00,10,17,19,2025-10-17,evening_peak_16_20,15873.654411947797,0.4061737276257663
25737.612825,-0.0,15873.654411947797,9863.958413052203,0.0,2025-10-17 20:00:00,10,17,20,2025-10-17,evening_peak_16_20,15873.654411947797,0.3832507109389312
25308.599568,-0.0,15873.654411947797,9434.945156052205,0.0,2025-10-17 21:00:00,10,17,21,2025-10-17,late_evening_21_23,15873.654411947797,0.37279601863003425
24113.976273,-0.0,15873.654411947797,8240.321861052204,0.0,2025-10-17 22:00:00,10,17,22,2025-10-17,late_evening_21_23,15873.654411947797,0.3417238935529164
23079.104737,-0.0,15873.654411947797,7205.450325052205,0.0,2025-10-17 23:00:00,10,17,23,2025-10-17,late_evening_21_23,15873.654411947797,0.31220666517018564
22573.751391,-0.0,15873.654411947797,6700.096979052205,0.0,2025-10-18 00:00:00,10,18,0,2025-10-18,night_00_05,15873.654411947797,0.2968091950247794
21587.653467,-0.0,15873.654411947797,5713.999055052203,0.0,2025-10-18 01:00:00,10,18,1,2025-10-18,night_00_05,15873.654411947797,0.2646882887844627
20857.652878,-0.0,15873.654411947797,4983.998466052204,0.0,2025-10-18 02:00:00,10,18,2,2025-10-18,night_00_05,15873.654411947797,0.23895298743365173
20280.361406,-0.0,15873.654411947797,4406.706994052203,0.0,2025-10-18 03:00:00,10,18,3,2025-10-18,night_00_05,15873.654411947797,0.21728937201032655
20134.912058,-0.0,15873.654411947797,4261.257646052205,0.0,2025-10-18 04:00:00,10,18,4,2025-10-18,night_00_05,15873.654411947797,0.21163527477931657
20558.494108,-0.0,15873.654411947797,4684.839696052202,0.0,2025-10-18 05:00:00,10,18,5,2025-10-18,night_00_05,15873.654411947797,0.22787854360544696
21350.87815,55.9944230649873,15873.654411947797,5421.229314987217,6.932328915899296e-05,2025-10-18 06:00:00,10,18,6,2025-10-18,morning_06_09,15929.648835012784,0.25391130411126517
26200.202234,5163.9301271043705,15873.654411947797,5162.617694947833,0.006393147777996,2025-10-18 18:00:00,10,18,18,2025-10-18,evening_peak_16_20,21037.584539052168,0.19704495594496993
25922.041366,-0.0,15873.654411947797,10048.386954052205,0.0,2025-10-18 19:00:00,10,18,19,2025-10-18,evening_peak_16_20,15873.654411947797,0.3876387207387116
25068.0784399999,-0.0,15873.654411947797,9194.424028052103,0.0,2025-10-18 20:00:00,10,18,20,2025-10-18,evening_peak_16_20,15873.654411947797,0.36677817368646065
24359.320921,-0.0,15873.654411947797,8485.666509052202,0.0,2025-10-18 21:00:00,10,18,21,2025-10-18,late_evening_21_23,15873.654411947797,0.34835398476715207
23520.121235,-0.0,15873.654411947797,7646.466823052202,0.0,2025-10-18 22:00:00,10,18,22,2025-10-18,late_evening_21_23,15873.654411947797,0.3251032061719814
22447.431515,-0.0,15873.654411947797,6573.7771030522035,0.0,2025-10-18 23:00:00,10,18,23,2025-10-18,late_evening_21_23,15873.654411947797,0.29285208415312114
22094.851756,-0.0,15873.654411947797,6221.197344052203,0.0,2025-10-19 00:00:00,10,19,0,2025-10-19,night_00_05,15873.654411947797,0.28156773409275293
21095.403972,-0.0,15873.654411947797,5221.749560052203,0.0,2025-10-19 01:00:00,10,19,1,2025-10-19,night_00_05,15873.654411947797,0.24753019980006302
20284.516984,-0.0,15873.654411947797,4410.862572052205,0.0,2025-10-19 02:00:00,10,19,2,2025-10-19,night_00_05,15873.654411947797,0.21744972165378157
19967.331329,-0.0,15873.654411947797,4093.676917052204,0.0,2025-10-19 03:00:00,10,19,3,2025-10-19,night_00_05,15873.654411947797,0.20501873032510162
19706.934103,-0.0,15873.654411947797,3833.279691052203,0.0,2025-10-19 04:00:00,10,19,4,2025-10-19,night_00_05,15873.654411947797,0.19451425934735633
19808.643696,-0.0,15873.654411947797,3934.9892840522025,0.0,2025-10-19 05:00:00,10,19,5,2025-10-19,night_00_05,15873.654411947797,0.19865011176140257
20361.071224,12.443205125552732,15873.654411947797,4474.97360692665,1.54051753686651e-05,2025-10-19 06:00:00,10,19,6,2025-10-19,morning_06_09,15886.09761707335,0.2197808532613898
26727.720451,2762.3915378726642,15873.654411947797,8091.67450117954,0.0034199489318436,2025-10-19 18:00:00,10,19,18,2025-10-19,evening_peak_16_20,18636.045949820462,0.3027446547869291
26611.061351,-0.0,15873.654411947797,10737.406939052204,0.0,2025-10-19 19:00:00,10,19,19,2025-10-19,evening_peak_16_20,15873.654411947797,0.4034941258984662
25668.04306,-0.0,15873.654411947797,9794.388648052203,0.0,2025-10-19 20:00:00,10,19,20,2025-10-19,evening_peak_16_20,15873.654411947797,0.3815790952647795
25005.851343,-0.0,15873.654411947797,9132.196931052202,0.0,2025-10-19 21:00:00,10,19,21,2025-10-19,late_evening_21_23,15873.654411947797,0.3652024002617539
23805.4546229999,-0.0,15873.654411947797,7931.800211052103,0.0,2025-10-19 22:00:00,10,19,22,2025-10-19,late_evening_21_23,15873.654411947797,0.33319255341541376
22174.247966,-0.0,15873.654411947797,6300.593554052202,0.0,2025-10-19 23:00:00,10,19,23,2025-10-19,late_evening_21_23,15873.654411947797,0.28414012343115164
21878.393986,-0.0,15873.654411947797,6004.739574052202,0.0,2025-10-20 00:00:00,10,20,0,2025-10-20,night_00_05,15873.654411947797,0.2744597970899802
21740.335737,-0.0,15873.654411947797,5866.681325052205,0.0,2025-10-20 01:00:00,10,20,1,2025-10-20,night_00_05,15873.654411947797,0.26985237928352995
21376.635258,-0.0,15873.654411947797,5502.980846052202,0.0,2025-10-20 02:00:00,10,20,2,2025-10-20,night_00_05,15873.654411947797,0.25742970208525984
21273.928285,-0.0,15873.654411947797,5400.273873052205,0.0,2025-10-20 03:00:00,10,20,3,2025-10-20,night_00_05,15873.654411947797,0.2538446966966545
20530.909719,-0.0,15873.654411947797,4657.255307052203,0.0,2025-10-20 04:00:00,10,20,4,2025-10-20,night_00_05,15873.654411947797,0.22684115661675824
21697.328449,-0.0,15873.654411947797,5823.674037052204,0.0,2025-10-20 05:00:00,10,20,5,2025-10-20,night_00_05,15873.654411947797,0.26840511958607555
24095.061769,115.09964741132062,15873.654411947797,8106.307709640882,0.0001424978721601,2025-10-20 06:00:00,10,20,6,2025-10-20,morning_06_09,15988.754059359117,0.3364302522797522
29011.419024,4740.861152835588,15873.654411947797,8396.903459216614,0.0058693718154614,2025-10-20 18:00:00,10,20,18,2025-10-20,evening_peak_16_20,20614.515564783385,0.28943442760487476
28341.593965,15.554006406940918,15873.654411947797,12452.385546645262,1.925646921083138e-05,2025-10-20 19:00:00,10,20,19,2025-10-20,evening_peak_16_20,15889.208418354738,0.43936786202015093
27204.137859,-0.0,15873.654411947797,11330.483447052202,0.0,2025-10-20 20:00:00,10,20,20,2025-10-20,evening_peak_16_20,15873.654411947797,0.4164985306933267
26166.577459,-0.0,15873.654411947797,10292.923047052203,0.0,2025-10-20 21:00:00,10,20,21,2025-10-20,late_evening_21_23,15873.654411947797,0.3933614574997446
24941.489718,-0.0,15873.654411947797,9067.835306052204,0.0,2025-10-20 22:00:00,10,20,22,2025-10-20,late_evening_21_23,15873.654411947797,0.36356430223604674
23321.488857,-0.0,15873.654411947797,7447.834445052204,0.0,2025-10-20 23:00:00,10,20,23,2025-10-20,late_evening_21_23,15873.654411947797,0.3193550159134338
22428.563323,-0.0,15873.654411947797,6554.908911052202,0.0,2025-10-21 00:00:00,10,21,0,2025-10-21,night_00_05,15873.654411947797,0.2922571908264087
21998.367135,-0.0,15873.654411947797,6124.712723052204,0.0,2025-10-21 01:00:00,10,21,1,2025-10-21,night_00_05,15873.654411947797,0.2784166972696632
21448.538459,-0.0,15873.654411947797,5574.884047052203,0.0,2025-10-21 02:00:00,10,21,2,2025-10-21,night_00_05,15873.654411947797,0.25991906430868866
20976.995343,-0.0,15873.654411947797,5103.340931052202,0.0,2025-10-21 03:00:00,10,21,3,2025-10-21,night_00_05,15873.654411947797,0.24328274128902744
21143.052062,-0.0,15873.654411947797,5269.397650052202,0.0,2025-10-21 04:00:00,10,21,4,2025-10-21,night_00_05,15873.654411947797,0.2492259695809381
21904.590965,-0.0,15873.654411947797,6030.936553052203,0.0,2025-10-21 05:00:00,10,21,5,2025-10-21,night_00_05,15873.654411947797,0.27532751297153485
23967.360488,-0.0,15873.654411947797,8093.706076052202,0.0,2025-10-21 06:00:00,10,21,6,2025-10-21,morning_06_09,15873.654411947797,0.3376970142417045
28204.596681,1110.5560574555325,15873.654411947797,11220.38621159667,0.0013749119016533,2025-10-21 18:00:00,10,21,18,2025-10-21,evening_peak_16_20,16984.21046940333,0.3978211898755947
28177.077877,-0.0,15873.654411947797,12303.423465052203,0.0,2025-10-21 19:00:00,10,21,19,2025-10-21,evening_peak_16_20,15873.654411947797,0.4366465365485991
27047.445695,-0.0,15873.654411947797,11173.791283052202,0.0,2025-10-21 20:00:00,10,21,20,2025-10-21,evening_peak_16_20,15873.654411947797,0.4131181705308976
26426.378564,-0.0,15873.654411947797,10552.724152052202,0.0,2025-10-21 21:00:00,10,21,21,2025-10-21,late_evening_21_23,15873.654411947797,0.3993253985405294
25033.50737,-0.0,15873.654411947797,9159.852958052203,0.0,2025-10-21 22:00:00,10,21,22,2025-10-21,late_evening_21_23,15873.654411947797,0.3659036994963524
23368.703111,-0.0,15873.654411947797,7495.048699052202,0.0,2025-10-21 23:00:00,10,21,23,2025-10-21,late_evening_21_23,15873.654411947797,0.32073019471603326
22523.88647,-0.0,15873.654411947797,6650.232058052205,0.0,2025-10-22 00:00:00,10,22,0,2025-10-22,night_00_05,15873.654411947797,0.2952524231068993
21612.98997,-0.0,15873.654411947797,5739.335558052202,0.0,2025-10-22 01:00:00,10,22,1,2025-10-22,night_00_05,15873.654411947797,0.2655502809198871
21666.1635059999,-0.0,15873.654411947797,5792.509094052102,0.0,2025-10-22 02:00:00,10,22,2,2025-10-22,night_00_05,15873.654411947797,0.2673527822518284
21751.4891159999,-0.0,15873.654411947797,5877.834704052102,0.0,2025-10-22 03:00:00,10,22,3,2025-10-22,night_00_05,15873.654411947797,0.27022677264557954
21421.4933959999,-0.0,15873.654411947797,5547.838984052103,0.0,2025-10-22 04:00:00,10,22,4,2025-10-22,night_00_05,15873.654411947797,0.2589846973548571
21770.4512259999,-0.0,15873.654411947797,5896.7968140521025,0.0,2025-10-22 05:00:00,10,22,5,2025-10-22,night_00_05,15873.654411947797,0.2708624067015068
23889.3090849999,-0.0,15873.654411947797,8015.654673052102,0.0,2025-10-22 06:00:00,10,22,6,2025-10-22,morning_06_09,15873.654411947797,0.33553313093031784
27176.330307,3807.620768419119,15873.654411947797,7495.055126633084,0.0047139836628115,2025-10-22 18:00:00,10,22,18,2025-10-22,evening_peak_16_20,19681.275180366916,0.2757934953676409
27055.652605,-0.0,15873.654411947797,11181.998193052203,0.0,2025-10-22 19:00:00,10,22,19,2025-10-22,evening_peak_16_20,15873.654411947797,0.4132961919752666
25901.26759,-0.0,15873.654411947797,10027.613178052203,0.0,2025-10-22 20:00:00,10,22,20,2025-10-22,evening_peak_16_20,15873.654411947797,0.3871475843106489
25751.944448,-0.0,15873.654411947797,9878.290036052202,0.0,2025-10-22 21:00:00,10,22,21,2025-10-22,late_evening_21_23,15873.654411947797,0.3835939478666975
24429.3135689999,-0.0,15873.654411947797,8555.659157052103,0.0,2025-10-22 22:00:00,10,22,22,2025-10-22,late_evening_21_23,15873.654411947797,0.3502210216790123
23021.514903,-0.0,15873.654411947797,7147.860491052203,0.0,2025-10-22 23:00:00,10,22,23,2025-10-22,late_evening_21_23,15873.654411947797,0.3104861048966306
22596.227992,-0.0,15873.654411947797,6722.573580052203,0.0,2025-10-23 00:00:00,10,23,0,2025-10-23,night_00_05,15873.654411947797,0.29750866305793483
21904.906791,-0.0,15873.654411947797,6031.252379052205,0.0,2025-10-23 01:00:00,10,23,1,2025-10-23,night_00_05,15873.654411947797,0.2753379613343183
21327.374687,-0.0,15873.654411947797,5453.720275052203,0.0,2025-10-23 02:00:00,10,23,2,2025-10-23,night_00_05,15873.654411947797,0.2557145619229212
20845.851933,-0.0,15873.654411947797,4972.197521052205,0.0,2025-10-23 03:00:00,10,23,3,2025-10-23,night_00_05,15873.654411947797,0.23852215476888108
20974.78334,-0.0,15873.654411947797,5101.128928052205,0.0,2025-10-23 04:00:00,10,23,4,2025-10-23,night_00_05,15873.654411947797,0.24320293780217922
21887.301109,-0.0,15873.654411947797,6013.646697052203,0.0,2025-10-23 05:00:00,10,23,5,2025-10-23,night_00_05,15873.654411947797,0.27475505852018495
24104.275596,-0.0,15873.654411947797,8230.621184052203,0.0,2025-10-23 06:00:00,10,23,6,2025-10-23,morning_06_09,15873.654411947797,0.34145897275660253
26901.583683,4068.9280760556726,15873.654411947797,6959.001194996532,0.0050374923455534,2025-10-23 18:00:00,10,23,18,2025-10-23,evening_peak_16_20,19942.58248800347,0.2586836997033061
26810.249442,1091.8912497672015,15873.654411947797,9844.703780285003,0.0013518041386003,2025-10-23 19:00:00,10,23,19,2025-10-23,evening_peak_16_20,16965.545661714998,0.36719926092379557
25824.039378,1318.979743308589,15873.654411947797,8631.405222743615,0.0016329485890785,2025-10-23 20:00:00,10,23,20,2025-10-23,evening_peak_16_20,17192.634155256386,0.334239159737995
25210.126362,304.85852557596525,15873.654411947797,9031.613424476238,0.0003774267965322,2025-10-23 21:00:00,10,23,21,2025-10-23,late_evening_21_23,16178.512937523761,0.3582533976541215
24011.714488,21.775608969717286,15873.654411947797,8116.284467082487,2.695905689516393e-05,2025-10-23 22:00:00,10,23,22,2025-10-23,late_evening_21_23,15895.430020917514,0.3380135338165315
22561.470147,-0.0,15873.654411947797,6687.815735052203,0.0,2025-10-23 23:00:00,10,23,23,2025-10-23,late_evening_21_23,15873.654411947797,0.2964264159860825
22014.927408,-0.0,15873.654411947797,6141.272996052203,0.0,2025-10-24 00:00:00,10,24,0,2025-10-24,night_00_05,15873.654411947797,0.2789594933581533
21143.542598,-0.0,15873.654411947797,5269.888186052203,0.0,2025-10-24 01:00:00,10,24,1,2025-10-24,night_00_05,15873.654411947797,0.24924338774480914
21012.394197,-0.0,15873.654411947797,5138.739785052205,0.0,2025-10-24 02:00:00,10,24,2,2025-10-24,night_00_05,15873.654411947797,0.24455755669127305
